14, Male, Karnataka (KA), 6658546700, 162.10136817833282, 73.43899328173931
11, Female, Andhra Pradesh (AP), 9938369138, 158.3076977268832, 75.1400152965242
47, Male, Tripura (TR), 7165848435, 153.86816392913656, 68.52306859458554
17, Male, Punjab (PB), 7425924466, 164.2844959196994, 76.99088740707964
71, Female, Mizoram (MZ), 9812369690, 168.33691211601848, 68.99960632537841
70, Male, Punjab (PB), 7870424024, 162.8737248280148, 70.66608207599988
1, Male, Kerala (KL), 9168523710, 169.86289312979878, 72.95291672987396
67, Female, Andhra Pradesh (AP), 7037138623, 163.87099500523635, 78.88616640472624
54, Male, Uttarakhand (UK), 8911647236, 141.93713242133208, 72.06671144794358
30, Male, Sikkim (SK), 8882014353, 179.79544091771572, 62.24988403850981
77, Female, Manipur (MN), 6618331455, 174.0262381411787, 73.14172946352745
60, Female, Nagaland (NL), 8505713398, 169.87728586113172, 61.88338907198194
34, Male, Chhattisgarh (CG), 7202795542, 137.8367052254434, 63.76404231718159
49, Female, Assam (AS), 7175554960, 157.7418234942902, 60.28230093780298
21, Female, Maharashtra (MH), 7227491717, 167.64888228217, 60.759680508380356
38, Male, Sikkim (SK), 6388139465, 176.60039129187578, 77.8067251969121
2, Male, Jammu and Kashmir (JK), 6204234765, 153.28261975716214, 66.45288423694834
83, Female, Meghalaya (ML), 6377271515, 172.10844857910524, 61.628421089235516
57, Male, Maharashtra (MH), 7726244432, 154.0104626507881, 62.05502550546153
92, Male, Chhattisgarh (CG), 8298511117, 168.71669793720181, 67.38209695300941
83, Female, Jharkhand (JH), 7172169019, 156.95557727916253, 77.05293688436355
19, Male, Odisha(OR), 8334352213, 153.34526313548693, 75.6588500633492
20, Male, Uttarakhand (UK), 7584235699, 166.23991747506963, 72.64267786277891
46, Female, Odisha(OR), 7904279929, 160.2452435441183, 69.21766177844599
39, Male, Arunachal Pradesh (AR), 6738691567, 155.15637444761643, 71.03457975214177
51, Female, Telangana (TS), 6015302848, 158.76340191026117, 73.06339479598722
85, Female, Chhattisgarh (CG), 8280245737, 168.77428775340758, 76.06014568588307
24, Female, Meghalaya (ML), 6822707403, 167.30386247137614, 67.92177779324805
65, Male, Tripura (TR), 6319090928, 182.11809618340754, 70.83952670696426
98, Female, West Bengal (WB), 7692126880, 146.61461578353016, 66.6726050006024
70, Female, Rajasthan (RJ), 9360338705, 155.84960696986806, 72.01084840499905
33, Female, Sikkim (SK), 8911418866, 179.50357093324314, 67.84833270602012
72, Female, Himachal Pradesh (HP), 6831798009, 168.06548603790336, 78.03564345981809
17, Female, Telangana (TS), 8370582815, 165.98308105379908, 78.38087052728322
92, Female, Manipur (MN), 8577064147, 151.52550654048602, 70.84266876202825
89, Female, Karnataka (KA), 7310552874, 161.32271273348323, 63.59500360935811
1, Male, Mizoram (MZ), 7881037143, 171.77321028197284, 72.95925866183356
20, Male, Punjab (PB), 9113944516, 160.06055795991756, 67.97101679032454
26, Male, Odisha(OR), 6573543255, 146.97001307899004, 75.3695555552968
96, Female, Jharkhand (JH), 8510536828, 155.81941031332082, 67.07395040219437
47, Male, Kerala (KL), 6226986376, 179.46327419446047, 67.33194256762106
79, Male, Nagaland (NL), 6281163069, 175.1976608376784, 65.2503512301081
19, Female, Meghalaya (ML), 9999817423, 146.35526726024506, 75.83042279921742
4, Male, Manipur (MN), 6621564676, 160.35368276530738, 72.16119689380922
55, Male, Madhya Pradesh (MP), 7201515872, 138.08974581919188, 65.65694306875348
51, Male, Gujarat (GJ), 8634001883, 151.51170498508293, 68.00013912501647
83, Female, Tamil Nadu (TN), 8447316204, 151.49729455515455, 69.7241140408622
88, Female, Goa (GA), 6741614683, 158.93728519587623, 60.1002341751768
43, Male, Telangana (TS), 6206832979, 188.41011629009327, 80.9855793558733
49, Female, Arunachal Pradesh (AR), 6889628243, 158.13945281358914, 69.03009791768413
46, Male, Mizoram (MZ), 9883743355, 168.71847255149265, 62.77544828250847
16, Female, Mizoram (MZ), 7842835461, 162.53524104343194, 71.56027913930755
50, Female, Uttar Pradesh (UP), 8493897787, 173.65339993591846, 78.48547203139285
4, Female, Bihar (BR), 8215648849, 153.90436680311305, 69.25717889413502
91, Male, Tripura (TR), 6823675317, 172.22686793941506, 76.65395196853066
89, Male, Rajasthan (RJ), 8548813594, 160.06437562186252, 64.43748771119661
65, Male, Meghalaya (ML), 6426172634, 165.2279712503456, 69.63876809309038
57, Male, Tamil Nadu (TN), 7626453775, 153.209242769047, 70.86010403179776
73, Female, Uttar Pradesh (UP), 9137364576, 166.33783831698304, 64.99901558055393
46, Female, Uttarakhand (UK), 8316490123, 153.88729483615273, 76.11932791416845
79, Male, Manipur (MN), 8142261554, 155.6643684657395, 75.68946110889563
86, Male, Himachal Pradesh (HP), 7371992492, 167.41894713009867, 75.09766534562382
21, Female, Sikkim (SK), 6290699787, 159.20142867421004, 71.8252234247016
24, Male, Maharashtra (MH), 6285450332, 149.80502261442723, 74.79421112216397
15, Female, Maharashtra (MH), 6382750540, 157.06796161414397, 76.17751090350238
19, Male, Sikkim (SK), 8499630520, 150.71979910263968, 60.63646570362221
69, Female, Tripura (TR), 8592397328, 167.38054081939123, 70.58234405011719
91, Female, Bihar (BR), 7830221210, 171.88088026423148, 61.93196488473498
6, Male, Arunachal Pradesh (AR), 9769320042, 153.0440428606324, 72.70230942311734
65, Female, Uttar Pradesh (UP), 9299361249, 159.0145084586848, 65.55801390481514
43, Male, Arunachal Pradesh (AR), 9557607500, 159.34921595035166, 71.15771328777423
67, Female, Maharashtra (MH), 8034487200, 166.37193944948345, 64.63908761172245
28, Male, Andhra Pradesh (AP), 8587804530, 149.39619993019178, 60.96068429536136
24, Female, Chhattisgarh (CG), 7966235392, 150.63006959115282, 71.83547643719163
76, Female, Manipur (MN), 8100494341, 178.98672164043646, 65.99909872116677
12, Male, Goa (GA), 8440295475, 177.61600344624725, 72.54271596833463
76, Male, Manipur (MN), 9250534898, 159.47976307847964, 71.16549229671129
90, Female, Himachal Pradesh (HP), 7711041797, 159.60579177720052, 73.32004249507462
53, Male, Uttar Pradesh (UP), 9425007391, 177.29158046099616, 73.84091893218798
95, Female, Telangana (TS), 9938243315, 122.17969624269281, 76.81854237669621
3, Male, Karnataka (KA), 6017718220, 165.9619893097812, 72.92387448370951
8, Female, Assam (AS), 9746839536, 161.462005508477, 66.36338679276155
40, Male, Rajasthan (RJ), 9248641546, 174.64546664112413, 79.70368696348899
82, Male, Arunachal Pradesh (AR), 6565587363, 166.7683336354314, 68.24763155553713
83, Male, Rajasthan (RJ), 9917777686, 146.5012476570925, 67.53291387748408
19, Female, Maharashtra (MH), 6483989902, 163.9539785878876, 63.62492046135216
60, Female, Punjab (PB), 8445666847, 162.36841786697005, 77.6913600419007
9, Male, Punjab (PB), 9577708367, 169.4540553319502, 74.10891340967595
4, Female, Mizoram (MZ), 6450804115, 165.00285326834674, 64.91166900404842
63, Female, Rajasthan (RJ), 8209753276, 171.13078165769835, 72.21093002225446
53, Female, Punjab (PB), 9421110035, 164.64107927407034, 65.9249264308208
11, Male, Karnataka (KA), 9533497921, 164.0293233759719, 72.90437979849776
36, Male, Odisha(OR), 9308922635, 160.69790215581008, 79.06331021193192
59, Female, Nagaland (NL), 6776056155, 152.31037311797644, 77.81222738128412
63, Female, Tripura (TR), 6482290191, 156.10012732086457, 66.74921294235146
46, Female, Uttarakhand (UK), 9610104158, 171.91992756119635, 73.36222812818156
22, Male, Haryana (HR), 9442231730, 168.6399016962067, 71.34697240904867
96, Male, Meghalaya (ML), 8645889591, 164.31866015805332, 73.1734316022121
63, Male, Himachal Pradesh (HP), 9851406181, 168.57063410791238, 73.30237954210983
31, Female, Tamil Nadu (TN), 6504614116, 153.42734886594482, 76.43073288065116
10, Female, Tripura (TR), 8806446688, 163.12197813147895, 73.17741860506432
42, Female, Madhya Pradesh (MP), 6779791048, 158.61552101488053, 72.04767074163564
91, Female, Arunachal Pradesh (AR), 8353354837, 150.9835120427762, 61.842258482600045
48, Male, Uttar Pradesh (UP), 8732606097, 162.79424277379357, 71.46367154102084
66, Male, Jammu and Kashmir (JK), 9304591360, 174.13815213463712, 80.60365135049057
20, Male, Jharkhand (JH), 9766103681, 166.2416324502634, 69.2738569710651
71, Male, Kerala (KL), 7662407924, 149.70479403194727, 70.40399498122075
58, Male, Himachal Pradesh (HP), 7347334007, 161.88060004614573, 59.96414043770763
28, Female, Meghalaya (ML), 8702225645, 174.16710630216454, 62.96295188462596
43, Male, Tamil Nadu (TN), 8595455410, 170.69064326127028, 72.51676570764273
86, Male, Manipur (MN), 9013743331, 143.52599359887682, 72.1925577625042
72, Female, Arunachal Pradesh (AR), 8457593682, 169.4076831377151, 67.81487718198653
87, Female, Jharkhand (JH), 8201023362, 148.717551114247, 68.03084636842814
84, Female, Nagaland (NL), 7589811371, 157.5001136173841, 75.67746599226274
2, Female, Arunachal Pradesh (AR), 9809823166, 144.17660841939167, 74.76395410573758
31, Female, Chhattisgarh (CG), 7780749618, 156.376601676506, 73.68307090975661
57, Male, Himachal Pradesh (HP), 8575087952, 165.67704790839394, 78.73796579022986
4, Female, Sikkim (SK), 6280696510, 161.81283317982007, 72.72347578956575
49, Female, Rajasthan (RJ), 7199980038, 159.66593190197258, 78.16345593332282
90, Female, Haryana (HR), 6084385039, 167.38295742960355, 71.00240720165584
20, Male, Karnataka (KA), 6662468563, 150.5154456588996, 63.81042464650977
18, Male, Chhattisgarh (CG), 8951299304, 149.6297649216843, 69.62562940297317
42, Male, Tripura (TR), 9370867369, 149.97269397349828, 70.9034164035646
6, Female, Bihar (BR), 9296381967, 154.13039952796197, 71.27232398950585
41, Female, Madhya Pradesh (MP), 7273466157, 160.41895246913367, 70.08261314736899
81, Male, Telangana (TS), 8174396701, 145.81900675149046, 80.19641512257247
18, Female, Meghalaya (ML), 9555430028, 167.27601286701082, 79.27119661682787
78, Male, Haryana (HR), 7350778634, 165.50112084093786, 65.99475061677327
15, Male, Nagaland (NL), 8004418070, 162.63574992661194, 65.92732167767676
51, Male, Karnataka (KA), 7641373812, 173.36636548431377, 72.1613122829316
82, Male, Assam (AS), 7917324147, 150.97639080952766, 72.42459674558759
99, Male, Assam (AS), 9012080308, 157.7290961423164, 74.351132664622
50, Male, Arunachal Pradesh (AR), 7974174198, 173.3089913165759, 68.96207436452562
59, Female, Karnataka (KA), 8705128973, 163.35934996752002, 72.22972488057711
57, Male, Bihar (BR), 9770021487, 157.5900100041879, 71.69357762395805
95, Male, Haryana (HR), 9216441669, 157.55791522603795, 75.15926587289775
48, Male, Nagaland (NL), 6332831105, 144.75903850347032, 67.80247554826592
42, Male, Arunachal Pradesh (AR), 6200753961, 136.4977690444305, 65.79981884386693
11, Female, Karnataka (KA), 7207748187, 173.18736866634896, 64.97947322778423
67, Male, Himachal Pradesh (HP), 9658202962, 155.52787272704683, 74.27839021664907
1, Male, Goa (GA), 7807049160, 159.22389211058498, 66.04411794816518
47, Female, Andhra Pradesh (AP), 7289132771, 141.05469532775868, 75.55476932908893
35, Male, Meghalaya (ML), 8899332911, 169.45636447091073, 73.01254537946107
63, Female, Bihar (BR), 9094309796, 153.3366066977577, 66.81618417640198
14, Male, Manipur (MN), 9656733001, 153.39113423711365, 69.10085509492416
3, Female, Bihar (BR), 7346745174, 158.33212591185685, 71.9045711552832
68, Male, Tamil Nadu (TN), 6867118288, 178.206905580956, 68.14373668096295
89, Female, Madhya Pradesh (MP), 8325848039, 150.03835044572347, 71.29703025307208
88, Male, Tripura (TR), 8411922402, 153.81439512723588, 72.08683931526488
30, Female, Manipur (MN), 7953665767, 157.033262418076, 68.63575476667017
83, Female, Chhattisgarh (CG), 6185704368, 153.63232008406902, 66.96692481397491
45, Female, Chhattisgarh (CG), 9593840181, 172.01827743668153, 73.9475586695252
54, Male, Tamil Nadu (TN), 9070090247, 165.18031447317972, 71.5670079700978
7, Male, Karnataka (KA), 6758134972, 156.49722237994732, 76.04657382762228
32, Female, Andhra Pradesh (AP), 6415538012, 154.59814780493315, 72.82307998533537
4, Male, Manipur (MN), 8129383647, 165.35170260116044, 75.26909877842435
10, Male, Andhra Pradesh (AP), 6365746636, 156.11437221618735, 76.00630008276003
60, Female, Manipur (MN), 7259199588, 175.83837974969774, 65.84875866413475
92, Female, Mizoram (MZ), 6032011073, 168.30986834379988, 58.60136044248857
11, Male, Jammu and Kashmir (JK), 6108151461, 161.819915563292, 63.718226826942654
43, Male, Uttarakhand (UK), 6642240950, 178.5557481084099, 76.08672754093686
8, Female, Bihar (BR), 6252615542, 152.66992547528508, 70.78003877998708
32, Female, Jharkhand (JH), 7836124482, 170.89174396875535, 70.00864238702633
13, Male, West Bengal (WB), 7411281618, 173.67557941651134, 67.12592912305249
7, Male, Assam (AS), 6309874930, 165.26766741845722, 70.57672552222205
95, Female, Nagaland (NL), 9249352560, 149.60571039662713, 72.9508644948589
29, Female, Himachal Pradesh (HP), 7430412883, 152.49631019003587, 66.13261303109441
62, Female, Sikkim (SK), 9709438529, 158.39526936848443, 74.7732716594474
45, Male, Haryana (HR), 7185949526, 160.48133335440912, 66.67101470975433
7, Female, Goa (GA), 7832965030, 153.53501273205183, 76.8983809168073
51, Male, Punjab (PB), 9559804333, 177.6552185233584, 78.64198763823765
43, Female, Assam (AS), 8760576721, 157.34877543591134, 58.27009571906463
74, Female, Himachal Pradesh (HP), 7319521045, 150.98899665249002, 70.59952872646839
80, Male, Uttarakhand (UK), 8323341331, 167.62924057157613, 66.56567994718269
28, Female, Assam (AS), 6624671265, 165.33005226405047, 63.32572286023266
11, Female, Jammu and Kashmir (JK), 8680612388, 164.39373457968227, 58.633632112956235
80, Female, Meghalaya (ML), 7647977767, 149.94316742411235, 70.28462905843027
24, Female, Goa (GA), 9050095736, 155.03825265690028, 64.2084441685471
20, Female, Karnataka (KA), 7075325793, 142.89246285796975, 70.94710507615386
49, Female, Himachal Pradesh (HP), 7997707917, 147.71154764218454, 74.03968469754741
38, Female, Manipur (MN), 8225336711, 158.88713579530275, 64.92149404910919
7, Male, Tamil Nadu (TN), 6136860813, 143.02605261017112, 64.75157051403355
25, Female, Manipur (MN), 9862800783, 158.39534841263617, 80.91789819728001
91, Female, Maharashtra (MH), 9012605507, 175.4840090976861, 79.74583130851012
42, Female, Gujarat (GJ), 6177964941, 140.14182564861957, 70.71249222906584
45, Female, Himachal Pradesh (HP), 9600707058, 170.04883823374558, 69.43536114268565
57, Male, Kerala (KL), 8819791496, 143.96158648662686, 66.7475925272424
53, Male, Punjab (PB), 6458219924, 170.79370599851575, 69.30972525309701
54, Female, Telangana (TS), 6110162126, 145.105446889962, 63.35080353247805
23, Female, Kerala (KL), 8383570560, 156.88966438076622, 62.97608891350083
62, Male, Telangana (TS), 8433108851, 160.05533317384794, 61.719415371600064
80, Male, Andhra Pradesh (AP), 8534517385, 161.81156467534385, 77.2138432726241
64, Male, Chhattisgarh (CG), 8272105400, 155.79895840222053, 69.3431135792249
40, Female, Uttar Pradesh (UP), 6888345820, 148.88583809534748, 67.89620277951921
48, Female, Jharkhand (JH), 8375260719, 168.26741244298583, 77.67433823482865
60, Female, Arunachal Pradesh (AR), 8280363042, 163.67272142682037, 71.71583310189618
31, Male, Telangana (TS), 7558532874, 148.699304190441, 69.56986201530897
85, Male, Maharashtra (MH), 8787070438, 158.65426128113566, 70.48685697914841
27, Female, Assam (AS), 9087703649, 150.95696044354693, 67.58416861785525
81, Female, Karnataka (KA), 9515825480, 155.1674258269361, 72.09884908053603
78, Male, West Bengal (WB), 8416264111, 173.27859204909097, 72.6571769991017
14, Male, Jharkhand (JH), 9439411489, 167.64476222595738, 73.40634427809381
11, Male, Telangana (TS), 8544542263, 149.63425913942433, 82.01160080672352
92, Male, Meghalaya (ML), 8308710785, 159.66434609528565, 70.32513581342958
8, Male, Assam (AS), 9203134078, 152.91934085521996, 73.32289100146548
21, Male, Gujarat (GJ), 7876682109, 152.53222309376702, 74.20208204853638
84, Female, Jammu and Kashmir (JK), 6236170029, 169.33885646016128, 74.39500821377037
81, Female, Mizoram (MZ), 9389139279, 162.86925581980495, 63.41296134408201
92, Male, Mizoram (MZ), 9459786232, 163.25045984157288, 65.23292639754614
7, Female, Uttarakhand (UK), 9061380128, 164.33140555831608, 65.74547322146597
64, Female, Meghalaya (ML), 8827531165, 146.73107767600465, 75.54223232073737
96, Female, West Bengal (WB), 8675744507, 148.64768683932525, 66.37067113039917
69, Male, Manipur (MN), 8127041400, 169.2483311928376, 70.06043728184372
53, Female, Andhra Pradesh (AP), 6301061760, 145.13572167435237, 73.88249611500667
47, Male, Bihar (BR), 7568745396, 161.11743293983574, 65.56616460371461
81, Male, Jammu and Kashmir (JK), 9418197475, 148.23894263692196, 67.85632172070395
59, Male, Jammu and Kashmir (JK), 8375712829, 173.1949848506414, 63.72731101652289
26, Female, Mizoram (MZ), 8037668294, 169.05393503500582, 65.05746426582235
94, Male, Assam (AS), 7129287609, 152.04892795240758, 72.08583379905916
44, Female, Tamil Nadu (TN), 9002488864, 165.12312890460092, 67.98411875900979
48, Female, Gujarat (GJ), 6878644363, 156.09287828016767, 68.13828390624096
23, Male, Jharkhand (JH), 6240186099, 165.50198981462316, 67.57862184381933
86, Male, Maharashtra (MH), 7042685192, 161.07250372230624, 75.03850712465783
60, Female, Jharkhand (JH), 8793664972, 148.7075637253105, 75.71960714444303
43, Male, Sikkim (SK), 9529416144, 152.78515357514053, 72.18461854206745
77, Female, Chhattisgarh (CG), 9588596668, 158.11078087697157, 67.62170945677394
92, Female, Kerala (KL), 7784597027, 172.95950730407625, 69.83401606675133
40, Male, Odisha(OR), 7708926396, 147.59163906209614, 66.82041438645004
62, Female, Punjab (PB), 6218980341, 155.30033046196826, 56.98988147292618
